,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,copyright,contentAdvisoryRating,collectionArtistName,collectionArtistId
151,track,136975,1474815798,The Beatles,Abbey Road (2019 Mix),Abbey Road (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,9.99,notExplicit,17,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/72/a1/65/72a16555-4191-f201-9ae7-94cf6fa4ebae/mzaf_16672285998949586571.plus.aac.p.m4a,,song,1474815901.0,Sun King,Sun King (2019 Mix),https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,146333.0,True,,,,
152,track,136975,1474815798,The Beatles,Abbey Road (2019 Mix),Abbey Road (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,9.99,notExplicit,17,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8f/41/ee/8f41ee14-0b0f-cb7d-f7e5-a7eb64315528/mzaf_3493759734108755064.plus.aac.p.m4a,,song,1474815908.0,Her Majesty,Her Majesty (2019 Mix),https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,17.0,25120.0,True,,,,
153,track,292320406,634222874,William Clark Green,Rose Queen,Rose Queen,https://music.apple.com/us/artist/william-clark-green/292320406?uo=4,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/100x100bb.jpg,9.99,explicit,11,USA,USD,2013-04-30T12:00:00Z,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d0/fb/78/d0fb7855-95c1-788b-091c-f2b891b31554/mzaf_5571202285629990590.plus.aac.p.m4a,,song,634222880.0,She Likes the Beatles,She Likes the Beatles,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,5.0,256760.0,True,,,,
154,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/till-there-was-you/1441164362?i=1441164632&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/80/6c/54/806c544c-d072-88b8-946c-b2e77cccca9c/mzaf_11604364703230360032.plus.aac.p.m4a,,song,1441164632.0,Till There Was You,Till There Was You,https://music.apple.com/us/album/till-there-was-you/1441164362?i=1441164632&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,133507.0,True,,,,
155,track,136975,1441164670,The Beatles,Revolver,Revolver,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441164670?i=1441164806&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/58/4a/10/584a1058-de0a-6a6b-d0bd-da09a028b8bc/00602567705499.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/58/4a/10/584a1058-de0a-6a6b-d0bd-da09a028b8bc/00602567705499.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/13/30/df/1330df8c-8235-df91-8d8f-4b12174a6afa/mzaf_13939545437886156645.plus.aac.p.m4a,,song,1441164806.0,Eleanor Rigby,Eleanor Rigby,https://music.apple.com/us/album/eleanor-rigby/1441164670?i=1441164806&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/58/4a/10/584a1058-de0a-6a6b-d0bd-da09a028b8bc/00602567705499.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,126533.0,True,,,,
156,track,829356035,1192834622,Rae Sremmurd,"NOW That's What I Call Music, Vol. 61","NOW That's What I Call Music, Vol. 61",https://music.apple.com/us/artist/rae-sremmurd/829356035?uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/100x100bb.jpg,,explicit,22,USA,USD,2016-08-12T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/7e/a6f97eae-5a33-956c-2109-2cf75f9c33d2/mzaf_10457597138412180039.plus.aac.p.m4a,,song,1192834844.0,Black Beatles (feat. Gucci Mane),Black Beatles (feat. Gucci Mane),https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/30x30bb.jpg,,cleaned,1.0,1.0,7.0,291080.0,True,,Clean,Various Artists,80204262.0
157,track,136975,1441165005,The Beatles,Beatles For Sale,Beatles For Sale,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/00/42/cf00422b-285a-e537-5ef8-6908b78319ef/mzaf_8191429149654876004.plus.aac.p.m4a,,song,1441165099.0,Eight Days a Week,Eight Days a Week,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,163600.0,True,,,,
158,track,136975,1441164359,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/7f/97/e57f97fc-bbdc-cc1b-0405-a0f97110a8d1/mzaf_6323731854284418617.plus.aac.p.m4a,,song,1441164370.0,Norwegian Wood (This Bird Has Flown),Norwegian Wood (This Bird Has Flown),https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,124693.0,True,,,,
159,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/4c/66/dc4c6665-dd1c-651b-16ef-aff49630dbc3/mzaf_7460936811102222439.plus.aac.p.m4a,,song,1441164369.0,It Won't Be Long,It Won't Be Long,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,132387.0,True,,,,
160,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8b/58/89/8b5889d6-130c-2eb7-b6f7-005b5d5a7290/mzaf_12616143384722844423.plus.aac.p.m4a,,song,1441164635.0,Please Mister Postman,Please Mister Postman,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,154160.0,True,,,,
161,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fb/9e/32/fb9e32e8-db78-3dcc-63a3-09084e8c37fa/mzaf_1505815379828487776.plus.aac.p.m4a,,song,1441164832.0,You Really Got a Hold On Me,You Really Got a Hold On Me,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,181347.0,True,,,,
162,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/79/3b/cf/793bcf64-1df8-e3f4-2a60-8a71847b3e87/mzaf_15669356771706957759.plus.aac.p.m4a,,song,1573251220.0,She's Leaving Home,She's Leaving Home (Remix),https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,205840.0,True,,,,
163,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/5a/02/73/5a0273f2-9eda-7712-c1fd-320fcddf796b/mzaf_5022202131297004047.plus.aac.p.m4a,,song,1573250871.0,Getting Better,Getting Better (Remix),https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,167013.0,True,,,,
164,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/b1/db/04/b1db042c-b380-552e-860a-b8baeb1db2fc/mzaf_15036411310470366412.plus.aac.p.m4a,,song,1573251677.0,Lovely Rita,Lovely Rita (Remix),https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,165800.0,True,,,,
165,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/a6/dc/d1a6dc20-3261-e7fa-3fc5-7ac7a6176801/mzaf_13757250620041045646.plus.aac.p.m4a,,song,1441165034.0,Money (That's What I Want),Money (That's What I Want),https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,14.0,167511.0,True,,,,
166,track,136975,1441164362,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/38/35/6c/38356c03-22f8-0868-c4e9-34175444a6a1/mzaf_5866469588204661039.plus.aac.p.m4a,,song,1441164828.0,Roll Over Beethoven,Roll Over Beethoven,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,165467.0,True,,,,
167,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/within-you-without-you-remix/1573250333?i=1573251475&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/36/7d/56/367d5676-c711-9b4f-55a8-0555d31e6189/mzaf_11342489004189025853.plus.aac.p.m4a,,song,1573251475.0,Within You Without You,Within You Without You (Remix),https://music.apple.com/us/album/within-you-without-you-remix/1573250333?i=1573251475&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,307587.0,True,,,,
168,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite-remix/1573250333?i=1573251235&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/df/d6/08/dfd60841-4349-f758-e23c-31c2bb203a60/mzaf_10744538695423753890.plus.aac.p.m4a,,song,1573251235.0,Being For the Benefit of Mr. Kite!,Being For the Benefit of Mr. Kite! (Remix),https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite-remix/1573250333?i=1573251235&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,159200.0,True,,,,
169,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/fixing-a-hole-remix/1573250333?i=1573250884&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ba/b7/c5/bab7c504-291c-c265-c62b-fbb9b3c80905/mzaf_11101493464149940015.plus.aac.p.m4a,,song,1573250884.0,Fixing a Hole,Fixing a Hole (Remix),https://music.apple.com/us/album/fixing-a-hole-remix/1573250333?i=1573250884&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,157960.0,True,,,,
170,track,136975,1441164359,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/drive-my-car/1441164359?i=1441164364&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/83/0f/ba/830fba09-94cc-8a03-d6fd-5fb034789d22/mzaf_1628656129109641982.plus.aac.p.m4a,,song,1441164364.0,Drive My Car,Drive My Car,https://music.apple.com/us/album/drive-my-car/1441164359?i=1441164364&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,147893.0,True,,,,
171,track,136975,1441164359,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/100x100bb.jpg,12.99,notExplicit,14,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/30/c5/de30c50e-1fad-8ac7-3692-f8d61c3be3f9/mzaf_6750793738002257217.plus.aac.p.m4a,,song,1441164614.0,Nowhere Man,Nowhere Man,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,163693.0,True,,,,
172,track,136975,1573250333,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/good-morning-good-morning-remix/1573250333?i=1573251683&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,9.99,notExplicit,13,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/8a/89/f3/8a89f3a6-ae18-acc0-95e8-37181ec8e70e/mzaf_16762621511220108187.plus.aac.p.m4a,,song,1573251683.0,Good Morning Good Morning,Good Morning Good Morning (Remix),https://music.apple.com/us/album/good-morning-good-morning-remix/1573250333?i=1573251683&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,154467.0,True,,,,
